order_id,cust_id,prod_id,order_date,quantity,discount_pct,status,channel,payment_method
1718,409,40,2026-01-07,1,10,Shipped,Partner,Bank Transfer
1719,669,2,2025-10-27,1,0,Pending,In-Store,PayPal
1720,343,49,2025-08-25,1,0,Shipped,In-Store,Credit Card
1721,242,32,2026-02-09,2,20,Returned,Web,Bank Transfer
1722,73,27,2025-08-06,10,15,Returned,Web,Crypto
1723,970,9,2025-05-30,5,15,Shipped,Web,Credit Card
1724,509,33,2025-08-04,4,15,Cancelled,Partner,Crypto
1725,311,15,2025-04-26,1,0,Shipped,Mobile,Crypto
1726,699,44,2025-12-09,1,10,Pending,Web,Crypto
1727,785,25,2025-12-29,3,5,Pending,Mobile,Credit Card
1728,449,8,2025-11-27,10,0,Cancelled,Mobile,Bank Transfer
1729,448,4,2025-09-06,4,0,Shipped,Web,PayPal
1730,423,48,2025-05-12,9,10,Shipped,Web,PayPal
1731,833,4,2025-04-08,2,0,Shipped,Partner,PayPal
1732,290,3,2025-06-12,6,0,Returned,Mobile,Bank Transfer
1733,133,39,2025-06-10,7,5,Shipped,Web,Credit Card
1734,257,35,2025-05-02,4,5,Cancelled,Mobile,Crypto
1735,731,20,2025-12-05,6,20,Returned,In-Store,PayPal
1736,540,18,2025-08-19,6,15,Returned,Web,Credit Card
1737,355,27,2025-12-03,10,5,Cancelled,Web,PayPal
1738,934,9,2025-03-22,9,0,Cancelled,Mobile,Credit Card
1739,382,47,2025-08-12,3,0,Shipped,Partner,Crypto
1740,976,8,2025-06-17,1,5,Shipped,In-Store,Bank Transfer
1741,603,25,2025-05-20,5,20,Shipped,Web,Bank Transfer
1742,876,40,2025-05-11,7,5,Shipped,Partner,Crypto
1743,455,3,2026-01-09,4,0,Pending,Mobile,Crypto
1744,546,4,2025-12-31,5,0,Returned,In-Store,Credit Card
1745,932,39,2026-02-14,6,20,Cancelled,Mobile,Credit Card
1746,350,47,2025-06-05,10,5,Pending,Web,Credit Card
1747,567,25,2025-08-21,5,20,Returned,Partner,Crypto
1748,587,47,2025-08-06,10,20,Returned,In-Store,PayPal
1749,984,25,2025-04-16,8,15,Shipped,Mobile,Credit Card
1750,288,44,2025-12-09,5,0,Shipped,In-Store,Bank Transfer
1751,585,26,2025-10-21,1,10,Cancelled,In-Store,Bank Transfer
1752,676,17,2025-07-17,10,0,Shipped,In-Store,Bank Transfer
1753,857,17,2026-02-23,3,5,Pending,Web,Crypto
1754,10,30,2025-09-16,1,0,Pending,Mobile,Crypto
1755,60,38,2025-10-19,2,0,Returned,In-Store,Credit Card
1756,452,12,2025-04-20,5,20,Cancelled,In-Store,Crypto
1757,131,15,2025-06-04,3,0,Returned,Web,PayPal
1758,118,42,2025-07-12,1,0,Returned,Partner,Bank Transfer
1759,43,36,2025-05-31,4,0,Cancelled,In-Store,Credit Card
1760,695,23,2025-04-04,9,15,Shipped,Mobile,Bank Transfer
1761,112,5,2026-01-08,9,5,Shipped,Web,PayPal
1762,209,21,2025-09-04,10,0,Pending,Web,Crypto
1763,897,19,2025-06-20,3,0,Cancelled,In-Store,Bank Transfer
1764,999,27,2025-07-24,6,5,Cancelled,Web,PayPal
1765,378,3,2025-03-22,5,0,Returned,Web,Credit Card
1766,624,14,2026-02-12,6,10,Returned,In-Store,PayPal
1767,388,38,2025-04-07,1,15,Shipped,Partner,Credit Card
1768,979,5,2026-01-21,4,10,Returned,Partner,Credit Card
1769,868,34,2025-05-30,1,10,Pending,Partner,Bank Transfer
1770,276,13,2025-05-27,10,0,Shipped,In-Store,PayPal
1771,819,50,2026-02-12,6,0,Pending,In-Store,Credit Card
1772,710,16,2026-02-02,8,15,Pending,In-Store,Credit Card
1773,361,36,2026-01-06,9,0,Cancelled,Partner,PayPal
1774,460,27,2025-09-25,4,10,Shipped,Mobile,Crypto
1775,691,38,2026-01-31,3,10,Cancelled,In-Store,Bank Transfer
1776,322,8,2026-01-30,2,5,Pending,Mobile,Crypto
1777,648,50,2025-10-14,4,0,Pending,Web,PayPal
1778,124,27,2026-02-19,5,20,Returned,Partner,Credit Card
1779,130,3,2025-02-28,7,0,Shipped,Web,PayPal
1780,528,34,2026-02-12,7,5,Cancelled,Mobile,Crypto
1781,714,36,2025-06-26,4,15,Cancelled,Web,Bank Transfer
1782,919,22,2025-11-06,10,10,Returned,Web,Credit Card
1783,76,48,2025-09-17,6,5,Pending,Partner,Crypto
1784,297,49,2025-09-22,8,15,Shipped,Mobile,Credit Card
1785,156,1,2025-02-27,10,10,Cancelled,Partner,Crypto
1786,329,29,2025-05-08,3,10,Returned,In-Store,Credit Card
1787,238,20,2025-04-07,8,0,Shipped,Partner,Bank Transfer
1788,331,25,2025-06-19,6,20,Shipped,Mobile,Credit Card
1789,834,48,2025-12-03,4,5,Returned,In-Store,Bank Transfer
1790,102,23,2025-05-29,5,0,Shipped,In-Store,Bank Transfer
1791,499,29,2025-12-18,4,0,Cancelled,In-Store,Credit Card
1792,947,15,2025-09-29,5,0,Shipped,Mobile,PayPal
1793,29,39,2025-10-15,1,10,Returned,Mobile,Credit Card
1794,501,2,2025-10-30,6,0,Cancelled,Partner,Crypto
1795,534,9,2026-02-13,8,0,Shipped,Web,Crypto
1796,911,28,2025-09-21,8,0,Shipped,Mobile,Bank Transfer
1797,750,43,2025-07-07,2,0,Shipped,Mobile,Credit Card
1798,335,11,2025-07-16,9,0,Cancelled,Partner,Credit Card
1799,724,45,2025-10-13,6,0,Pending,Web,Bank Transfer
1800,195,36,2026-01-18,1,15,Shipped,Mobile,PayPal
1801,601,25,2025-06-25,4,15,Shipped,In-Store,Crypto
1802,156,32,2026-01-06,3,15,Pending,In-Store,PayPal
1803,204,41,2025-07-07,2,10,Shipped,Web,Crypto
1804,69,32,2025-12-01,9,10,Shipped,Mobile,Credit Card
1805,429,45,2025-09-09,5,10,Pending,Mobile,Bank Transfer
1806,496,34,2025-08-26,3,0,Shipped,In-Store,Crypto
1807,502,41,2025-08-03,7,10,Cancelled,Partner,Bank Transfer
1808,99,15,2025-09-20,2,20,Cancelled,Partner,Crypto
1809,334,16,2025-11-06,7,0,Shipped,Partner,Bank Transfer
1810,677,8,2025-04-05,6,15,Pending,Mobile,Crypto
1811,861,32,2026-01-20,10,5,Shipped,Web,Bank Transfer
1812,275,33,2025-05-22,4,20,Pending,Web,Bank Transfer
1813,268,44,2026-01-10,6,5,Pending,Partner,Crypto
1814,409,17,2025-05-13,1,0,Pending,Mobile,Bank Transfer
1815,652,3,2025-07-27,5,5,Pending,Mobile,PayPal
1816,549,14,2026-02-26,2,10,Returned,In-Store,PayPal
1817,620,35,2025-03-25,1,15,Shipped,Partner,Credit Card
1818,800,46,2025-11-03,6,0,Returned,Web,Credit Card
1819,532,14,2026-02-19,6,10,Shipped,Mobile,Crypto
1820,881,46,2025-08-07,4,0,Shipped,In-Store,Bank Transfer
1821,424,14,2025-04-17,9,15,Shipped,Web,Credit Card
1822,866,2,2025-11-24,9,0,Returned,Partner,Crypto
1823,44,11,2025-05-17,5,0,Shipped,Mobile,PayPal
1824,35,18,2025-04-03,2,20,Pending,Partner,PayPal
1825,838,48,2025-05-31,5,20,Shipped,Web,Credit Card
1826,517,47,2026-01-29,7,0,Shipped,Mobile,Credit Card
1827,754,38,2025-07-26,7,0,Returned,In-Store,Bank Transfer
1828,436,33,2026-02-24,1,0,Cancelled,Partner,PayPal
1829,103,17,2025-10-20,10,5,Pending,In-Store,Crypto
1830,96,15,2026-01-18,7,10,Cancelled,Partner,Bank Transfer
1831,930,45,2026-01-19,9,10,Shipped,Partner,Credit Card
1832,509,47,2025-04-02,7,0,Returned,Web,Crypto
1833,230,37,2026-01-31,1,5,Shipped,Partner,Bank Transfer
1834,489,37,2025-10-08,2,15,Cancelled,In-Store,PayPal
1835,830,41,2025-04-02,2,0,Returned,Mobile,PayPal
1836,886,32,2025-05-29,10,0,Shipped,Mobile,Crypto
1837,632,31,2025-10-03,9,15,Returned,Mobile,Credit Card
1838,786,32,2025-11-27,5,5,Cancelled,In-Store,PayPal
1839,38,21,2026-02-05,10,10,Pending,Web,Bank Transfer
1840,707,14,2025-05-26,9,20,Pending,Partner,Bank Transfer
1841,983,42,2025-08-20,4,0,Pending,Partner,Credit Card
1842,944,7,2025-06-08,7,15,Shipped,Partner,PayPal
1843,776,1,2025-04-29,3,10,Shipped,Mobile,PayPal
1844,449,8,2025-12-01,1,5,Pending,Mobile,Crypto
1845,144,48,2025-11-20,9,5,Pending,Web,Bank Transfer
1846,121,28,2026-01-31,5,15,Cancelled,In-Store,Bank Transfer
1847,578,42,2025-08-25,3,0,Cancelled,Mobile,Bank Transfer
1848,532,39,2026-02-25,5,5,Pending,Mobile,Bank Transfer
1849,950,48,2025-12-15,3,0,Returned,Partner,Credit Card
1850,326,27,2026-01-17,3,0,Pending,Web,Credit Card
1851,320,45,2025-04-04,4,0,Shipped,Partner,Bank Transfer
1852,97,4,2025-08-30,10,5,Returned,Mobile,Credit Card
1853,359,41,2025-05-21,9,0,Cancelled,Web,PayPal
1854,282,19,2025-09-25,7,10,Cancelled,In-Store,Crypto
1855,957,17,2025-02-27,9,10,Shipped,Web,PayPal
1856,106,47,2025-11-08,4,0,Shipped,In-Store,Credit Card
1857,130,34,2026-02-04,10,15,Pending,In-Store,Bank Transfer
1858,990,48,2025-11-29,10,15,Pending,Mobile,PayPal
1859,3,15,2025-09-18,4,0,Returned,Mobile,PayPal
1860,169,31,2025-04-28,1,0,Shipped,Web,PayPal
1861,524,29,2025-11-24,7,15,Pending,In-Store,Bank Transfer
1862,513,49,2026-02-20,2,0,Returned,Partner,Crypto
1863,793,25,2025-09-24,8,0,Cancelled,In-Store,Credit Card
1864,905,39,2025-10-29,4,0,Cancelled,Mobile,Crypto
1865,574,29,2025-05-08,8,15,Cancelled,Web,Crypto
1866,668,23,2025-12-24,3,0,Cancelled,Partner,Bank Transfer
1867,746,28,2025-05-23,4,10,Returned,Mobile,Crypto
1868,384,12,2025-03-15,1,0,Pending,In-Store,PayPal
1869,6,38,2025-05-03,5,0,Shipped,In-Store,Bank Transfer
1870,515,1,2025-12-26,10,0,Shipped,In-Store,Crypto
1871,408,3,2025-05-10,5,0,Shipped,Web,Crypto
1872,623,41,2025-06-14,8,5,Shipped,Partner,Credit Card
1873,40,24,2025-03-21,1,10,Shipped,Mobile,PayPal
1874,85,27,2025-08-10,2,0,Pending,Web,Bank Transfer
1875,100,35,2025-10-11,5,20,Shipped,Web,Bank Transfer
1876,858,44,2025-03-10,6,15,Shipped,In-Store,Credit Card
1877,964,43,2025-11-19,7,5,Shipped,Web,PayPal
1878,845,49,2025-11-19,9,0,Cancelled,Web,PayPal
1879,455,3,2025-07-11,5,10,Shipped,Partner,PayPal
1880,651,48,2025-11-30,1,0,Cancelled,In-Store,Credit Card
1881,350,30,2025-12-02,10,20,Shipped,Partner,Credit Card
1882,120,6,2025-12-29,3,15,Shipped,Mobile,Bank Transfer
1883,606,41,2025-08-04,1,20,Shipped,Web,PayPal
1884,654,24,2025-11-05,8,0,Shipped,In-Store,PayPal
1885,766,49,2025-12-29,3,0,Shipped,Partner,Bank Transfer
1886,183,18,2025-04-26,3,10,Cancelled,Partner,PayPal
1887,856,13,2025-07-15,5,0,Shipped,In-Store,Bank Transfer
1888,715,29,2025-04-30,5,0,Pending,In-Store,Bank Transfer
1889,358,50,2025-03-11,9,5,Shipped,Web,Crypto
1890,160,35,2025-05-02,10,0,Pending,In-Store,Bank Transfer
1891,213,22,2026-01-01,9,10,Cancelled,Web,PayPal
1892,265,14,2025-07-30,8,0,Shipped,Web,PayPal
1893,487,9,2025-03-30,8,10,Cancelled,In-Store,Crypto
1894,675,38,2025-04-25,1,0,Shipped,In-Store,Credit Card
1895,163,27,2025-03-25,8,0,Cancelled,Web,PayPal
1896,936,23,2025-07-28,5,0,Pending,Mobile,Credit Card
1897,450,40,2025-08-05,8,10,Returned,Partner,Crypto
1898,485,16,2025-11-10,5,15,Cancelled,In-Store,Crypto
1899,695,26,2025-04-28,5,0,Shipped,Web,Crypto
1900,437,50,2025-11-15,5,10,Pending,Web,PayPal
1901,525,11,2025-11-15,5,10,Returned,Mobile,PayPal
1902,134,43,2026-01-16,6,20,Shipped,Web,Bank Transfer
1903,812,50,2025-09-09,3,20,Cancelled,Partner,Crypto
1904,170,30,2026-01-22,1,15,Shipped,Mobile,PayPal
1905,309,20,2025-10-01,2,0,Shipped,Mobile,Crypto
1906,93,47,2026-02-14,4,0,Returned,In-Store,Credit Card
1907,489,11,2025-09-29,6,0,Pending,Partner,PayPal
1908,935,31,2025-06-27,7,20,Pending,Mobile,Credit Card
1909,397,9,2025-08-11,6,20,Shipped,Partner,Bank Transfer
1910,920,19,2025-12-27,7,10,Pending,Web,Bank Transfer
1911,501,43,2025-10-02,10,0,Shipped,Mobile,PayPal
1912,378,24,2025-10-26,6,10,Shipped,Partner,Credit Card
1913,662,15,2025-05-16,3,5,Shipped,Web,PayPal
1914,310,28,2025-08-10,2,0,Pending,Mobile,Crypto
1915,155,19,2025-05-01,5,5,Pending,Web,Bank Transfer
1916,982,27,2025-12-30,3,0,Pending,Web,Crypto
1917,826,6,2025-08-08,6,15,Shipped,Partner,Credit Card
1918,165,21,2025-06-22,3,10,Returned,Partner,Crypto
1919,12,32,2025-10-06,7,5,Shipped,In-Store,Crypto
1920,265,48,2026-01-31,2,10,Pending,In-Store,Crypto
1921,730,22,2025-12-16,9,0,Shipped,Mobile,Crypto
1922,545,49,2025-12-29,7,20,Shipped,Mobile,Credit Card
1923,346,46,2025-05-09,10,0,Shipped,Partner,Crypto
1924,50,30,2025-06-15,5,0,Shipped,Partner,Crypto
1925,376,4,2025-12-06,10,15,Cancelled,In-Store,Crypto
1926,346,44,2025-08-16,5,20,Shipped,In-Store,PayPal
1927,301,23,2025-04-01,7,0,Pending,In-Store,Bank Transfer
1928,652,3,2025-09-27,10,0,Cancelled,Web,Crypto
1929,255,12,2025-12-15,2,10,Shipped,Mobile,PayPal
1930,649,32,2025-04-14,7,0,Cancelled,Partner,PayPal
1931,941,47,2025-03-18,9,10,Pending,Web,Credit Card
1932,335,24,2025-11-23,1,0,Returned,Web,Crypto
1933,525,47,2025-09-10,2,0,Cancelled,Partner,Crypto
1934,23,12,2026-01-06,5,15,Shipped,Partner,Credit Card
1935,813,13,2025-09-19,10,0,Cancelled,Mobile,Credit Card
1936,384,37,2025-07-21,8,0,Pending,In-Store,PayPal
1937,284,33,2025-10-22,1,10,Pending,Mobile,Bank Transfer
1938,280,1,2025-11-14,7,0,Shipped,Partner,PayPal
1939,282,18,2025-12-22,8,10,Cancelled,Web,PayPal
1940,231,2,2025-03-18,6,0,Shipped,In-Store,Crypto
1941,603,27,2025-05-03,10,0,Returned,Partner,Crypto
1942,953,36,2026-01-13,1,0,Cancelled,In-Store,Bank Transfer
1943,843,29,2025-12-16,3,5,Pending,Mobile,PayPal
1944,690,25,2025-05-26,5,5,Shipped,Web,Crypto
1945,575,23,2025-03-17,2,0,Returned,In-Store,Bank Transfer
1946,299,49,2026-01-07,6,5,Pending,Web,PayPal
1947,640,38,2025-09-13,3,10,Cancelled,Partner,Crypto
1948,784,2,2025-03-26,5,10,Pending,Mobile,Crypto
1949,944,35,2025-09-12,3,5,Returned,Web,Credit Card
1950,406,14,2025-03-29,4,0,Returned,In-Store,PayPal
1951,886,11,2025-09-07,7,10,Pending,In-Store,PayPal
1952,429,39,2025-04-02,5,0,Cancelled,Web,Bank Transfer
1953,515,35,2025-06-02,9,5,Shipped,Partner,Crypto
1954,775,30,2025-09-15,5,20,Pending,Mobile,PayPal
1955,410,19,2025-12-27,1,10,Cancelled,Partner,PayPal
1956,700,7,2025-03-15,7,10,Pending,Partner,Crypto
1957,194,41,2025-08-25,1,10,Shipped,Mobile,Credit Card
1958,614,37,2025-12-30,7,0,Cancelled,Mobile,PayPal
1959,583,41,2025-04-19,8,15,Shipped,In-Store,Credit Card
1960,761,39,2025-12-13,7,10,Returned,Mobile,PayPal
1961,469,24,2025-11-09,4,0,Pending,Mobile,Bank Transfer
1962,136,19,2025-03-31,2,0,Shipped,Partner,Crypto
1963,251,44,2025-04-22,10,5,Shipped,Mobile,Crypto
1964,513,42,2025-08-07,2,20,Returned,In-Store,PayPal
1965,251,30,2025-07-31,2,0,Shipped,Partner,Crypto
1966,883,25,2025-10-16,2,20,Pending,In-Store,Credit Card
1967,733,50,2025-03-28,10,15,Returned,Web,Crypto
1968,493,47,2025-12-02,1,0,Pending,Web,Bank Transfer
1969,410,46,2025-08-14,9,15,Pending,Partner,Credit Card
1970,107,10,2025-11-03,5,20,Returned,Web,PayPal
1971,376,27,2026-02-25,6,0,Shipped,Partner,PayPal
1972,271,7,2025-06-30,6,15,Shipped,Partner,Crypto
1973,771,16,2025-03-11,5,0,Cancelled,Partner,Bank Transfer
1974,807,29,2025-03-03,5,10,Cancelled,Web,PayPal
1975,152,34,2025-03-08,5,0,Shipped,In-Store,Bank Transfer
1976,731,19,2025-10-28,5,15,Shipped,In-Store,Crypto
1977,731,29,2025-03-07,5,0,Shipped,Mobile,Bank Transfer
1978,880,25,2025-12-20,5,15,Shipped,Web,PayPal
1979,598,20,2025-03-10,3,10,Shipped,In-Store,Bank Transfer
1980,739,33,2025-06-25,9,5,Pending,Mobile,Bank Transfer
1981,660,10,2025-12-01,10,20,Returned,In-Store,Bank Transfer
1982,388,32,2025-12-19,3,20,Returned,Partner,PayPal
1983,496,25,2025-09-29,1,15,Shipped,In-Store,PayPal
1984,317,14,2025-03-29,4,0,Cancelled,Web,PayPal
1985,366,32,2025-05-07,8,10,Shipped,Mobile,PayPal
1986,373,43,2026-02-10,1,5,Shipped,In-Store,Credit Card
1987,278,36,2025-04-03,9,20,Returned,Web,Credit Card
1988,458,37,2025-12-10,9,0,Shipped,In-Store,PayPal
1989,707,42,2025-09-12,4,0,Pending,Mobile,Credit Card
1990,624,18,2025-07-12,9,0,Shipped,Mobile,Credit Card
1991,928,9,2025-12-12,9,0,Shipped,Mobile,PayPal
1992,250,38,2025-11-27,10,5,Pending,Web,Credit Card
1993,327,41,2025-10-06,2,0,Pending,Web,Crypto
1994,86,31,2025-11-17,4,0,Returned,Mobile,Crypto
1995,308,37,2026-02-23,1,10,Pending,Web,Crypto
1996,797,42,2025-06-21,4,10,Returned,Partner,Credit Card
1997,258,49,2025-10-31,7,10,Cancelled,Partner,PayPal
1998,337,33,2025-12-14,8,10,Cancelled,In-Store,Bank Transfer
1999,889,35,2025-08-30,4,0,Cancelled,In-Store,Crypto
2000,115,49,2025-06-13,3,5,Shipped,In-Store,Crypto
